retriever,indexing_variant,corpus_version,base_vignette_id,demographic_variant_id,difficulty_tier,gold_checklist_id,primary_distractor_id,selected_checklist_id,rank1_score,rank2_score,rank3_score,retrieval_top3_ids,rank1_minus_rank2_margin,retrieval_correct
all-mpnet-base-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.589428,0.567248,0.532684,GC-ANA | GC-ECZEMA-INFECT | GC-FPIES,0.022181,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,WHI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.678621,0.629696,0.624461,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.048925,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,WHI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.685076,0.630712,0.627359,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.054363,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,BLA_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.677475,0.635306,0.623589,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.04217,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,BLA_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.6848,0.637247,0.62759,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.047553,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,HIS_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.675916,0.626157,0.625682,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.049758,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,HIS_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.682122,0.629093,0.628309,GC-AD-FOODAVOID | GC-INTOL | GC-IGE-FOOD,0.05303,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,ASI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.685526,0.637062,0.628198,GC-AD-FOODAVOID | GC-INTOL | GC-IGE-FOOD,0.048464,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.1,ASI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.69126,0.640299,0.630058,GC-AD-FOODAVOID | GC-INTOL | GC-IGE-FOOD,0.050961,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,WHI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.644572,0.575099,0.528039,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.069473,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,WHI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.645922,0.578595,0.525138,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.067327,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,BLA_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.634776,0.568116,0.517629,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.06666,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,BLA_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.637929,0.572551,0.514431,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.065378,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,HIS_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.633085,0.550691,0.49352,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.082394,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,HIS_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.635938,0.555999,0.49202,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.079939,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,ASI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.650182,0.583251,0.519049,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.066931,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.2,ASI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.652991,0.587583,0.518076,GC-AD-TREAT | GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM,0.065408,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,WHI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.815084,0.685458,0.581478,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.129626,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,WHI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.817343,0.682724,0.586913,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.134619,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,BLA_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.806559,0.684916,0.572663,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.121643,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,BLA_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.809393,0.683148,0.577093,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.126246,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,HIS_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.776945,0.649613,0.565935,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.127332,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,HIS_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.780608,0.645657,0.567665,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.134951,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,ASI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.818867,0.667986,0.578724,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.150881,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.3,ASI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.822204,0.666011,0.585204,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AUTOINFLAM,0.156193,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,WHI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.85798,0.602914,0.578527,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-IMMUNE-DYSREG,0.255066,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,WHI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.853805,0.600095,0.565903,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-IMMUNE-DYSREG,0.25371,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,BLA_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.851757,0.601023,0.572679,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-IMMUNE-DYSREG,0.250734,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,BLA_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.850025,0.600218,0.561583,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-SCAR,0.249808,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,HIS_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.830672,0.589832,0.589051,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-IMMUNE-DYSREG,0.240841,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,HIS_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.82696,0.589372,0.577817,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-IMMUNE-DYSREG,0.237588,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,ASI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.854692,0.610431,0.567261,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-AD-TREAT,0.244262,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A4.E,ASI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.850748,0.60916,0.563497,GC-ECZEMA-HERPETICUM | GC-ECZEMA-INFECT | GC-AD-TREAT,0.241588,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.709483,0.599193,0.598095,GC-ASTHMA-CONTROL | GC-AB-DEF | GC-ASTHMA-ACUTE,0.11029,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.714997,0.60344,0.600843,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.111557,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.690829,0.582331,0.57565,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.108498,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.697284,0.588315,0.577533,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.108969,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.685077,0.574028,0.559381,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.11105,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.68753,0.577907,0.557396,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.109623,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.722238,0.611033,0.576739,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.111205,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.1,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.725843,0.614005,0.57525,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-AB-DEF,0.111838,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.594815,0.572674,0.554817,GC-ASTHMA-ACUTE | GC-IMMUNE-DYSREG | GC-ASTHMA-CONTROL,0.022141,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.602347,0.564937,0.557932,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-IMMUNE-DYSREG,0.03741,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.584308,0.558578,0.549221,GC-ASTHMA-ACUTE | GC-IMMUNE-DYSREG | GC-ASTHMA-LIFE,0.02573,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.593804,0.557497,0.553963,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-ASTHMA-LIFE,0.036307,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.551159,0.536209,0.51719,GC-ASTHMA-ACUTE | GC-IMMUNE-DYSREG | GC-ASTHMA-CONTROL,0.01495,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.553438,0.526726,0.521715,GC-ASTHMA-ACUTE | GC-IMMUNE-DYSREG | GC-ASTHMA-CONTROL,0.026712,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.59687,0.550725,0.542259,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-IMMUNE-DYSREG,0.046144,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.2,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,0.60222,0.559282,0.532796,GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL | GC-IMMUNE-DYSREG,0.042938,PARTIAL
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,WHI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.622479,0.551886,0.489504,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.070593,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,WHI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.62968,0.547572,0.495254,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.082109,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,BLA_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.621461,0.541122,0.46987,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.080338,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,BLA_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.628283,0.537006,0.475855,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.091277,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,HIS_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.591573,0.559398,0.480371,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.032175,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,HIS_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.599766,0.555721,0.481763,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-AB-DEF,0.044045,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,ASI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.604056,0.559454,0.482579,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.044602,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.3,ASI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.608172,0.553039,0.47972,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.055132,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,WHI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.726039,0.520895,0.518989,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.205144,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,WHI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.733534,0.525214,0.523821,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.20832,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,BLA_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.733304,0.528862,0.526897,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.204442,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,BLA_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.742359,0.533561,0.532868,GC-ASTHMA-LIFE | GC-ASTHMA-ACUTE | GC-ASTHMA-CONTROL,0.208797,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,HIS_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.722713,0.549362,0.541051,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.173351,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,HIS_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.726572,0.547419,0.542937,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.179154,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,ASI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.742118,0.557494,0.551738,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.184623,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A5.E,ASI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.744654,0.554413,0.552296,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.190241,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,WHI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.76321,0.611819,0.582582,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.151391,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,WHI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.77522,0.620783,0.580238,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.154437,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,BLA_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.752888,0.604355,0.570228,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.148533,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,BLA_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.762096,0.613265,0.567428,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.148831,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,HIS_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.747464,0.591331,0.558256,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.156134,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,HIS_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.757344,0.600829,0.556919,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.156515,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,ASI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.775324,0.600012,0.585234,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.175312,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.1,ASI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.784485,0.609096,0.582536,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.17539,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,WHI_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.757348,0.63337,0.625471,GC-URT-ACUTE | GC-AUTOINFLAM | GC-URT-CHRONIC,0.123978,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,WHI_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.764642,0.637017,0.636075,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.127624,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,BLA_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.744296,0.61688,0.616613,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.127416,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,BLA_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.752967,0.630553,0.620066,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.122413,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,HIS_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.730049,0.615568,0.614874,GC-URT-ACUTE | GC-AUTOINFLAM | GC-URT-CHRONIC,0.114482,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,HIS_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.739966,0.628965,0.620373,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.111001,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,ASI_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.749521,0.640449,0.636683,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.109072,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.2,ASI_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.75629,0.650022,0.637985,GC-URT-ACUTE | GC-URT-CHRONIC | GC-AUTOINFLAM,0.106268,Y
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,WHI_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-ECZEMA-INFECT,0.615074,0.607523,0.601057,GC-ECZEMA-INFECT | GC-URT-CHRONIC | GC-URT-ACUTE,0.007551,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,WHI_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-CHRONIC,0.614569,0.604247,0.60261,GC-URT-CHRONIC | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.010322,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,BLA_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-ECZEMA-INFECT,0.601785,0.591577,0.590528,GC-ECZEMA-INFECT | GC-URT-ACUTE | GC-URT-CHRONIC,0.010207,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,BLA_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-CHRONIC,0.598189,0.594388,0.591324,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.003801,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,HIS_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-ECZEMA-INFECT,0.595215,0.595046,0.589699,GC-ECZEMA-INFECT | GC-URT-CHRONIC | GC-URT-ACUTE,0.000169,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,HIS_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-CHRONIC,0.60099,0.59125,0.585522,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ECZEMA-INFECT,0.009739,N
all-mpnet-base-v2,r5_ablation,guardrail_corpus_v4_32items,A6.3,ASI_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-CHRONIC,0.619702,0.613938,0.592142,GC-URT-CHRONIC | GC-ECZEMA-INFECT | GC-URT-ACUTE,0.005764,N
